,date,city_code,PM2.5,BC,OM,SO4,NO3,NH4,cl
2231,2014/3/23,1005,49.42603,2.741995,23.30228,8.291384,13.52767,6.954529,1.562697
2236,2014/3/24,1005,58.07576,3.227614,29.29567,10.81083,13.59738,7.646226,1.144269
2241,2014/3/25,1005,74.21307,4.279705,38.74617,12.73171,15.90445,7.933934,2.551036
2246,2014/3/26,1005,73.52946,3.482817,39.02035,14.15562,15.12664,7.880321,1.744036
2251,2014/3/27,1005,63.18452,3.453589,32.05674,11.6994,14.47049,7.541612,1.504306
2256,2014/3/28,1005,56.74864,3.408409,29.48258,10.26723,12.06221,7.116644,1.528214
2261,2014/3/29,1005,60.72673,3.650913,31.16084,11.18134,12.96067,7.145075,1.77297
2266,2014/3/30,1005,82.55595,3.629579,43.29689,14.77139,18.83934,8.924775,2.018755
2271,2014/3/31,1005,75.54443,3.598037,43.15803,11.86293,14.99485,7.752145,1.930581
2276,2014/4/1,1005,58.99981,3.14271,30.39753,10.60963,13.59879,7.817418,1.251149
2281,2014/4/2,1005,55.21602,2.995876,27.07457,10.45983,13.35558,7.980169,1.330161
2286,2014/4/3,1005,54.00394,2.746063,27.27304,9.640854,13.14559,7.789903,1.198398
2291,2014/4/4,1005,46.90051,2.413286,24.39584,7.363425,11.88206,6.228313,0.8458945
2296,2014/4/5,1005,67.38682,3.248334,39.67238,8.79711,14.35543,6.852911,1.313565
2301,2014/4/6,1005,34.83112,1.826302,15.97157,6.782764,9.188455,5.035627,1.06203
2306,2014/4/7,1005,61.76722,3.271173,31.43097,10.80238,14.85877,7.931398,1.403926
2311,2014/4/8,1005,79.30887,4.063875,40.13425,15.09638,17.80894,8.48583,2.205426
2316,2014/4/9,1005,68.91939,3.817116,34.56615,13.65945,15.20493,7.842761,1.671743
2321,2014/4/10,1005,58.59588,3.372185,29.95202,11.63983,12.30962,7.355892,1.322225
2326,2014/4/11,1005,57.49839,3.381607,28.82034,10.88722,12.98526,7.42542,1.423966
2331,2014/4/12,1005,52.30276,3.173626,26.2822,9.592774,11.99373,7.367552,1.260428
2336,2014/4/13,1005,43.75343,2.141055,16.68515,10.87682,12.82396,7.251751,1.226449
2341,2014/4/14,1005,59.97702,3.232263,31.7882,10.38804,13.48707,8.068605,1.081449
2346,2014/4/15,1005,46.78171,2.718664,24.48623,8.518031,10.13398,6.164925,0.9248045
2351,2014/4/16,1005,65.35268,3.718744,33.67422,12.10739,14.02338,7.744585,1.828945
2356,2014/4/17,1005,96.47389,4.519713,48.81929,17.96383,22.14084,11.19718,3.03022
2361,2014/4/18,1005,63.09248,3.210367,34.07149,11.37504,13.13334,7.542911,1.302242
2366,2014/4/19,1005,34.05008,1.955704,14.24268,7.989751,8.867182,5.541216,0.9947589
2371,2014/4/20,1005,46.52421,2.390383,19.96005,10.90036,11.95754,7.591955,1.315878
2376,2014/4/21,1005,43.79955,2.482314,19.45722,9.373706,10.67387,6.575661,1.812445
2381,2014/4/22,1005,50.69007,2.682533,23.59271,9.915913,13.40253,7.907432,1.096385
2386,2014/4/23,1005,56.78083,3.225761,33.42829,8.009344,11.13569,6.283358,0.9817461
2391,2014/4/24,1005,49.26907,2.730573,22.62992,10.50487,12.13827,7.126733,1.265437
2396,2014/4/25,1005,28.50281,1.579896,10.33955,7.87997,7.682343,4.922823,1.021052
2401,2014/4/26,1005,31.3616,2.03451,12.61507,7.569095,8.026066,5.309416,1.116859
2406,2014/4/27,1005,43.7199,2.104387,17.91303,10.36053,11.98582,7.217549,1.35613
2411,2014/4/28,1005,44.02402,2.038508,18.66094,10.63494,11.36223,7.085843,1.327397
2416,2014/4/29,1005,63.52041,3.11997,37.97609,10.67465,10.71614,6.728037,1.033562
2421,2014/4/30,1005,66.16821,3.455434,37.85954,11.64687,11.88632,6.68308,1.320043
2426,2014/5/1,1005,76.98042,3.979175,44.76827,11.81858,14.57197,7.348179,1.842426
2431,2014/5/2,1005,67.4617,3.57086,39.96357,10.8937,11.33987,6.10842,1.693701
2436,2014/5/3,1005,55.08498,3.089111,29.32817,10.35776,11.1139,6.737287,1.196034
2441,2014/5/4,1005,53.55254,3.25662,27.44986,9.118109,12.38629,6.651915,1.341658
2446,2014/5/5,1005,38.41786,2.037651,20.61016,6.685227,8.312624,4.912327,0.7721987
2451,2014/5/6,1005,36.48666,2.151958,19.79368,6.926842,6.831717,4.535378,0.7824585
2456,2014/5/7,1005,53.97247,3.225179,29.77527,10.20682,9.639804,6.123623,1.125394
2461,2014/5/8,1005,75.63516,4.016098,43.71516,12.86101,13.38184,6.689116,1.661055
2466,2014/5/9,1005,43.07534,2.550423,20.74764,8.836858,9.811387,5.898195,1.129036
2471,2014/5/10,1005,37.61918,2.059055,16.49838,10.17047,7.756339,5.62895,1.134936
2476,2014/5/11,1005,29.83273,1.905324,11.87669,7.785043,7.312263,4.510222,0.9534092
2481,2014/5/12,1005,63.23251,3.645104,36.43036,11.23035,10.65508,6.289748,1.271618
2486,2014/5/13,1005,61.50445,3.697389,33.64769,11.04854,11.65157,6.842726,1.459263
2491,2014/5/14,1005,71.38618,3.872691,36.7111,14.17166,14.77505,7.481194,1.855675
2496,2014/5/15,1005,75.45729,3.722694,41.96431,16.42109,11.76999,6.819014,1.579202
2501,2014/5/16,1005,86.37651,4.384421,46.72305,17.00611,16.01172,8.577956,2.251213
2506,2014/5/17,1005,64.28803,3.656537,32.68734,12.3852,13.94851,7.075613,1.610445
2511,2014/5/18,1005,35.74031,2.142782,15.63798,8.848645,8.153931,5.332691,0.9569764
2516,2014/5/19,1005,55.72611,3.298524,28.28331,10.28585,12.45433,7.196358,1.404097
2521,2014/5/20,1005,82.39609,3.861007,43.01589,19.61523,14.24302,8.578813,1.660948
2526,2014/5/21,1005,79.24743,4.143618,44.87817,14.70673,13.54244,7.341004,1.976473
2531,2014/5/22,1005,57.12927,3.065686,32.26991,10.75279,9.766242,6.23665,1.274638
2536,2014/5/23,1005,24.72959,1.513465,11.4041,6.620385,4.397175,3.629009,0.794467
2541,2014/5/24,1005,33.56711,1.95812,14.68552,9.483106,6.59684,4.839673,0.8435217
2546,2014/5/25,1005,55.65892,3.237116,27.22307,11.38978,12.47431,7.29481,1.334646
2551,2014/5/26,1005,92.62601,4.413136,55.37717,18.30376,12.24544,9.238712,2.286505
2556,2014/5/27,1005,104.7553,4.884124,66.07001,17.56845,13.16866,9.954976,3.064052
2561,2014/5/28,1005,102.7875,5.225377,61.48009,18.77398,14.03507,10.58791,3.272981
2566,2014/5/29,1005,102.0146,5.060359,63.32714,16.81472,14.12492,10.01819,2.687461
2571,2014/5/30,1005,78.53669,4.152319,47.66583,13.84019,11.14191,6.996154,1.736441
2576,2014/5/31,1005,44.01677,2.604721,19.77095,11.77264,8.870415,5.727183,0.9980396
2581,2014/6/1,1005,29.91441,2.03015,11.93846,8.064087,6.915509,5.034542,0.9662024
2586,2014/6/2,1005,39.44759,1.890284,18.17672,9.934162,8.193923,5.605131,1.252501
2591,2014/6/3,1005,40.86235,1.88666,19.86158,9.760404,7.972038,5.805469,1.381663
2596,2014/6/4,1005,57.75605,2.651028,29.74843,12.44733,11.55535,6.844239,1.353915
2601,2014/6/5,1005,59.91553,3.158058,29.94042,12.55434,13.0201,6.993819,1.242611
2606,2014/6/6,1005,65.15209,3.404729,36.06962,13.0464,11.31777,6.21474,1.313567
2611,2014/6/7,1005,71.93383,3.688315,39.45039,14.96324,12.33617,6.808029,1.495718
2616,2014/6/8,1005,54.91845,2.955378,26.08239,12.55614,12.12481,6.906269,1.199729
2621,2014/6/9,1005,41.19521,2.266564,18.95465,11.33415,7.688698,5.394028,0.9511462
2626,2014/6/10,1005,35.26824,1.92244,15.09425,10.86886,6.534194,4.920656,0.8484949
2631,2014/6/11,1005,51.22135,2.742935,23.61623,12.78599,10.9686,7.566068,1.107598
2636,2014/6/12,1005,75.95359,3.627341,39.24058,18.63215,12.93322,6.809786,1.5203
2641,2014/6/13,1005,77.7459,3.703556,40.76716,19.71814,11.99152,6.900868,1.565528
2646,2014/6/14,1005,93.1425,4.328484,58.32755,15.88805,12.34711,9.497121,2.251304
2651,2014/6/15,1005,53.20557,2.919135,25.9273,12.77789,10.49329,6.333755,1.087959
2656,2014/6/16,1005,42.04226,2.472049,18.22816,11.19025,8.934212,5.908294,1.217587
2661,2014/6/17,1005,51.04456,2.90695,24.51265,11.0158,11.23783,6.466344,1.371328
2666,2014/6/18,1005,53.55113,2.925664,25.28079,11.86396,12.20966,7.422731,1.271055
2671,2014/6/19,1005,46.91181,2.614727,21.48549,12.01427,9.727442,6.390983,1.069879
2676,2014/6/20,1005,43.26114,2.742434,21.65619,9.168505,8.494443,5.343302,1.199563
2681,2014/6/21,1005,32.28613,2.191028,14.32067,7.332182,7.358208,5.134863,1.084044
2686,2014/6/22,1005,31.82092,1.995739,14.05584,8.003112,6.887022,4.847517,0.8792046
2691,2014/6/23,1005,33.77753,2.22744,14.52706,8.021666,8.049721,5.476095,0.951647
2696,2014/6/24,1005,49.00032,2.764156,22.39192,12.43086,10.36907,6.809154,1.044317
2701,2014/6/25,1005,32.70683,2.164724,13.93438,8.241087,7.445934,4.931042,0.9207016
2706,2014/6/26,1005,33.87742,2.297742,15.10241,8.064148,7.471505,4.804108,0.9416122
2711,2014/6/27,1005,41.31805,2.516899,20.93256,8.339062,8.185699,5.137057,1.343835
2716,2014/6/28,1005,60.90726,3.407196,31.69335,11.54804,12.56207,7.050292,1.696607
2721,2014/6/29,1005,79.08533,4.081757,41.36701,17.51981,13.87658,7.56402,2.240174
2726,2014/6/30,1005,62.92871,3.501417,33.38135,11.8674,12.44744,6.860439,1.731098
2731,2014/7/1,1005,60.11436,3.58651,30.42379,11.20364,13.31666,6.537523,1.583757
2736,2014/7/2,1005,53.6748,3.278042,26.15131,10.93783,11.74455,6.713747,1.563069
2741,2014/7/3,1005,64.85739,3.525844,31.8869,15.43372,12.29333,6.55071,1.7176
2746,2014/7/4,1005,57.29692,3.331232,26.14808,12.24127,13.93466,6.798064,1.641674
2751,2014/7/5,1005,45.08131,2.841883,19.17172,12.27852,8.996344,6.360905,1.792841
2756,2014/7/6,1005,41.33321,2.453144,17.03291,11.56687,8.895795,5.701267,1.384491
2761,2014/7/7,1005,59.85504,3.528998,28.00181,13.94429,12.72405,7.021296,1.655889
2766,2014/7/8,1005,39.69671,2.39195,17.47042,10.57825,7.945444,5.61155,1.310651
2771,2014/7/9,1005,47.24762,2.656202,19.09563,14.31114,9.484135,6.907793,1.700514
2776,2014/7/10,1005,81.61851,4.543572,41.0737,19.45985,14.6381,8.039836,1.903286
2781,2014/7/11,1005,103.9554,5.47358,58.61204,19.78037,17.07786,11.39486,3.011545
2786,2014/7/12,1005,54.34341,3.64072,25.52828,12.17641,11.25784,6.640179,1.740163
2791,2014/7/13,1005,41.95396,2.705193,18.65293,9.840509,9.424228,5.49722,1.331103
2796,2014/7/14,1005,49.61154,3.205616,22.83935,11.58253,10.41299,6.305857,1.571058
2801,2014/7/15,1005,44.55439,3.135511,20.45609,9.405474,9.978141,5.746765,1.579172
2806,2014/7/16,1005,35.02477,2.545511,14.91716,9.399936,6.984108,4.746101,1.17805
2811,2014/7/17,1005,36.16768,2.566599,17.89898,9.251076,5.286888,4.542341,1.164135
2816,2014/7/18,1005,31.87895,2.488722,16.15058,8.24444,3.985809,3.506119,1.009397
2821,2014/7/19,1005,30.95637,2.521709,15.47395,8.110541,3.902726,3.414759,0.9474397
2826,2014/7/20,1005,33.44604,2.549089,16.62421,8.831151,4.393455,4.080961,1.048136
2831,2014/7/21,1005,31.27148,2.505463,16.37898,7.718339,3.645131,3.613385,1.023565
2836,2014/7/22,1005,24.98449,2.301832,13.14068,6.026968,2.377916,2.582027,1.137097
2841,2014/7/23,1005,18.57242,1.657156,8.581606,5.74264,1.870375,2.072635,0.7206427
2846,2014/7/24,1005,21.7643,1.709874,9.671649,6.81485,2.662169,2.190008,0.9057579
2851,2014/7/25,1005,45.58377,2.83854,20.37984,11.88555,8.610037,5.856593,1.869802
2856,2014/7/26,1005,71.16746,4.002367,36.60748,14.71003,13.50558,7.33861,2.342
2861,2014/7/27,1005,51.18717,3.364336,21.1713,12.94452,11.77846,6.62244,1.928554
2866,2014/7/28,1005,49.25303,3.103846,21.30083,12.70506,10.37696,6.630527,1.766336
2871,2014/7/29,1005,37.31213,2.621944,19.57776,9.141751,4.808522,4.68391,1.162153
2876,2014/7/30,1005,24.03399,2.218554,12.10299,6.331162,2.298018,2.530233,1.083265
2881,2014/7/31,1005,19.84936,1.680769,9.017818,6.181802,2.179263,2.407108,0.7897081
2886,2014/8/1,1005,17.2004,1.227239,7.096216,5.252831,3.019004,2.385434,0.6051098
2891,2014/8/2,1005,29.14052,1.782255,13.32364,8.661309,4.414162,3.517456,0.9591564
2896,2014/8/3,1005,40.46028,2.539981,19.20582,11.97754,5.762367,5.299877,0.9745742
2901,2014/8/4,1005,52.81896,3.408179,26.01515,13.65975,8.204834,6.187413,1.531047
2906,2014/8/5,1005,52.45595,3.435088,25.30229,13.70598,8.441457,6.918578,1.571138
2911,2014/8/6,1005,48.79976,3.161379,24.43727,11.92187,7.746604,6.784644,1.532633
2916,2014/8/7,1005,39.24748,2.72684,18.8042,11.01614,5.560677,4.826111,1.139622
2921,2014/8/8,1005,45.0857,2.909164,19.09211,11.90757,9.350345,5.839387,1.826516
2926,2014/8/9,1005,45.47884,2.779459,19.51126,12.36995,9.140511,6.407314,1.677657
2931,2014/8/10,1005,36.75986,2.170428,16.54831,10.61446,6.450763,4.757967,0.9759025
2936,2014/8/11,1005,45.31561,2.59891,20.30775,11.77982,9.167831,6.295726,1.461299
2941,2014/8/12,1005,36.57191,2.401476,16.02828,10.15245,6.926125,4.583961,1.063575
2946,2014/8/13,1005,39.89221,2.537311,16.40543,11.75056,7.848497,5.269539,1.350407
2951,2014/8/14,1005,26.7537,2.139563,11.11506,7.378918,5.383125,3.964569,0.7370353
2956,2014/8/15,1005,43.84173,2.615404,18.41365,11.74659,9.545294,6.015747,1.52079
2961,2014/8/16,1005,41.11205,2.662126,17.84599,10.8625,8.312233,5.281545,1.429197
2966,2014/8/17,1005,34.59395,2.348492,15.00318,9.059994,7.08478,4.721904,1.097501
2971,2014/8/18,1005,43.08583,2.851607,19.56405,9.877496,9.206419,5.348966,1.586261
2976,2014/8/19,1005,32.60206,2.483955,13.16494,8.095742,7.602474,5.091891,1.254946
2981,2014/8/20,1005,29.63072,2.254633,10.73926,8.465064,7.068682,4.780519,1.103082
2986,2014/8/21,1005,46.74732,2.92861,20.02606,12.9642,9.293875,6.418653,1.53458
2991,2014/8/22,1005,49.5369,3.152962,21.2812,13.02245,10.17372,6.994242,1.906564
2996,2014/8/23,1005,54.96066,3.491958,26.11827,12.22538,11.08471,6.397828,2.040345
3001,2014/8/24,1005,53.34424,3.280236,23.23587,14.14894,10.77328,6.908655,1.905919
3006,2014/8/25,1005,55.13401,3.029215,23.90735,15.06318,11.19979,6.972041,1.934472
3011,2014/8/26,1005,65.89869,3.576484,33.24998,14.85017,12.15338,6.651012,2.068674
3016,2014/8/27,1005,43.98251,2.637461,17.58349,12.49407,9.606082,5.901326,1.661411
3021,2014/8/28,1005,68.64486,4.078939,31.55704,17.07296,13.56899,7.334697,2.366931
3026,2014/8/29,1005,57.66224,3.549322,27.54898,11.85951,12.61536,7.255016,2.089065
3031,2014/8/30,1005,48.40723,2.852523,20.45486,13.2648,10.19106,6.713634,1.643985
3036,2014/8/31,1005,42.67595,2.843243,18.06285,12.12181,8.085918,5.711591,1.562124
3041,2014/9/1,1005,40.66181,2.588773,16.73052,11.90724,8.045152,5.531792,1.39012
3046,2014/9/2,1005,43.47919,2.932777,18.21365,11.50736,9.034858,5.698921,1.790544
3051,2014/9/3,1005,36.31893,2.369989,14.78553,10.57812,7.553888,4.93684,1.031401
3056,2014/9/4,1005,65.28088,3.430474,33.20845,14.74156,11.64975,6.329172,2.250643
3061,2014/9/5,1005,61.41299,3.364946,31.27158,14.69757,10.12229,6.48368,1.956601
3066,2014/9/6,1005,49.3489,2.922311,20.84515,13.94925,9.792193,6.965343,1.84
3071,2014/9/7,1005,51.77255,3.094122,20.98626,14.41951,11.40434,7.604081,1.868318
3076,2014/9/8,1005,54.75477,3.20835,23.38556,14.09265,12.05517,7.444614,2.013037
3081,2014/9/9,1005,50.6819,3.041157,21.28898,13.63472,10.78721,6.993907,1.929829
3086,2014/9/10,1005,41.07459,2.46429,17.56087,11.98383,7.663235,5.390744,1.402365
3091,2014/9/11,1005,34.77858,2.331326,15.97717,9.93365,5.631548,4.377531,0.9048875
3096,2014/9/12,1005,42.9293,2.853361,17.29434,12.11957,8.918505,5.840774,1.743524
3101,2014/9/13,1005,30.49855,2.215086,13.30647,7.940426,6.114231,4.37906,0.9223353
3106,2014/9/14,1005,25.07054,1.881419,11.72728,6.574129,4.225029,3.260838,0.6626861
3111,2014/9/15,1005,21.0646,1.665565,8.939013,6.857729,3.09184,2.555187,0.5104526
3116,2014/9/16,1005,28.59976,1.980544,13.05902,8.160841,4.620142,3.621545,0.7792153
3121,2014/9/17,1005,34.85479,2.374344,15.3033,10.00467,6.123696,4.334901,1.048781
3126,2014/9/18,1005,27.69697,1.870517,11.60411,7.994911,5.126998,3.740744,1.100437
3131,2014/9/19,1005,34.83399,2.337563,14.47055,8.31786,8.128771,4.848275,1.579242
3136,2014/9/20,1005,41.3789,2.46391,18.68177,10.04007,8.720736,5.625123,1.472416
3141,2014/9/21,1005,20.33342,1.405801,8.426277,5.996079,3.926792,2.57064,0.5784708
3146,2014/9/22,1005,19.71936,1.349277,8.296596,5.976976,3.385145,2.300578,0.7113658
3151,2014/9/23,1005,15.9857,1.30481,5.769312,5.336422,2.990868,2.538519,0.5842876
3156,2014/9/24,1005,32.4282,2.079861,14.66449,9.028671,5.739574,4.142169,0.9156052
3161,2014/9/25,1005,56.51695,3.333214,25.60199,13.5067,11.57969,6.819917,2.495353
3166,2014/9/26,1005,56.00659,3.325348,24.84206,13.16638,12.05324,7.079834,2.619558
3171,2014/9/27,1005,50.39606,3.088543,22.10384,12.13192,10.37937,6.647156,2.692389
3176,2014/9/28,1005,38.25584,2.694191,16.24375,10.65704,7.012914,4.957908,1.647946
3181,2014/9/29,1005,52.67986,3.016042,22.82914,12.11084,11.91558,6.912182,2.808262
3186,2014/9/30,1005,36.00129,1.957148,15.68832,9.747391,6.947097,4.871767,1.661334
3191,2014/10/1,1005,36.30316,2.307022,18.10858,8.819435,6.195881,4.035059,0.8722442
3196,2014/10/2,1005,54.21328,3.111409,25.20054,11.94262,11.93007,6.854684,2.028637
3201,2014/10/3,1005,54.84968,2.779837,27.46794,10.59032,11.23278,6.551775,2.778808
3206,2014/10/4,1005,28.94309,1.862823,14.02541,7.662924,4.671312,3.378254,0.7206186
3211,2014/10/5,1005,43.05905,2.413768,18.46827,11.04581,9.387354,5.867316,1.743851
3216,2014/10/6,1005,55.81875,2.719483,28.6551,10.19474,11.62325,6.799226,2.626181
3221,2014/10/7,1005,39.22697,2.205099,21.56708,6.558966,7.631092,4.871427,1.264729
3226,2014/10/8,1005,35.33182,2.185916,18.47145,7.054207,6.752908,3.812831,0.8673406
3231,2014/10/9,1005,35.63624,2.14004,18.59466,7.69966,6.274041,3.920586,0.9278361
3236,2014/10/10,1005,39.80083,2.306312,18.91161,8.832782,8.512573,5.066775,1.237552
3241,2014/10/11,1005,42.77732,2.390718,19.98592,9.403567,9.262675,5.849976,1.734435
3246,2014/10/12,1005,35.41569,1.867796,16.26202,8.391181,5.913832,3.914309,2.980857
3251,2014/10/13,1005,33.17384,1.756631,14.679,8.021457,6.724405,3.976098,1.992351
3256,2014/10/14,1005,56.70589,2.782389,28.29759,10.07791,12.3872,6.079046,3.160803
3261,2014/10/15,1005,94.40107,4.800019,51.44626,12.4788,21.08392,6.858061,4.592067
3266,2014/10/16,1005,102.3493,5.109028,55.82023,12.26598,24.02381,7.887619,5.130249
3271,2014/10/17,1005,58.75439,3.248701,29.99694,9.956009,13.52418,6.647241,2.028562
3276,2014/10/18,1005,28.12049,2.18072,14.52799,5.121674,5.470391,3.223278,0.8197134
3281,2014/10/19,1005,34.67769,2.376942,15.88298,8.193149,7.078168,4.032887,1.146452
3286,2014/10/20,1005,65.38792,4.126106,32.74413,12.39416,13.3443,6.81993,2.779226
3291,2014/10/21,1005,82.38929,3.882828,39.84699,16.39083,19.2314,9.19873,3.037241
3296,2014/10/22,1005,63.0428,2.997748,31.88979,11.33318,13.98325,7.326749,2.838832
3301,2014/10/23,1005,56.31034,3.305715,28.09842,10.30412,12.74773,6.517774,1.854355
3306,2014/10/24,1005,43.26658,2.795632,20.91347,8.390669,9.791406,5.087517,1.375402
3311,2014/10/25,1005,56.78891,3.52007,28.1866,10.16574,12.91847,6.487094,1.998029
3316,2014/10/26,1005,76.47772,4.344545,37.63994,13.02608,18.43221,7.676877,3.034944
3321,2014/10/27,1005,64.95857,3.090137,34.67342,10.65491,13.60802,6.785332,2.932083
3326,2014/10/28,1005,29.69116,1.881727,14.74675,5.796149,6.44452,3.2676,0.8220166
3331,2014/10/29,1005,43.3579,2.560977,21.41374,8.169936,9.782461,5.508974,1.430782
3336,2014/10/30,1005,57.38669,4.068007,27.3805,10.36088,13.29577,6.893733,2.281532
3341,2014/10/31,1005,48.44957,3.182544,21.63703,9.431095,12.09416,6.128422,2.104737
3346,2014/11/1,1005,54.65458,2.720128,25.75479,11.12189,12.94718,6.573331,2.110597
3351,2014/11/2,1005,58.3755,2.606537,30.60699,10.13143,11.70985,6.841783,3.320691
3356,2014/11/3,1005,40.66591,2.223417,20.42953,6.494515,10.0419,5.078902,1.476553
3361,2014/11/4,1005,57.85646,3.49267,30.77776,8.0794,13.3482,6.2167,2.158433
3366,2014/11/5,1005,72.32368,4.307051,36.23383,12.83777,16.31908,6.931015,2.625945
3371,2014/11/6,1005,99.89009,4.495648,54.23675,13.94499,22.7684,8.975835,4.444301
3376,2014/11/7,1005,56.54901,2.714989,30.15536,9.071491,12.2875,6.177266,2.319671
3381,2014/11/8,1005,35.50348,1.993787,16.91044,7.166719,8.191826,4.613591,1.240712
3386,2014/11/9,1005,47.20078,2.547582,23.06367,8.987737,11.03332,5.441765,1.568471
3391,2014/11/10,1005,84.18937,4.317673,44.64161,13.05826,18.69614,7.905905,3.475688
3396,2014/11/11,1005,115.1701,5.482691,61.37112,15.27467,28.50471,11.03821,4.536909
3401,2014/11/12,1005,132.1118,5.588168,77.50501,15.40552,28.24861,11.19769,5.364491
3406,2014/11/13,1005,58.67606,2.953294,30.92145,8.312432,13.94276,5.6944,2.546125
3411,2014/11/14,1005,69.09636,3.816055,37.57642,8.675675,16.70805,6.811746,2.320163
3416,2014/11/15,1005,57.35999,3.178677,28.22866,9.193082,14.36847,6.517991,2.391098
3421,2014/11/16,1005,99.79839,5.151216,48.36732,12.68299,28.54615,10.35329,5.050715
3426,2014/11/17,1005,113.5172,4.870613,66.61147,13.5184,23.85582,9.524352,4.660894
3431,2014/11/18,1005,63.08816,3.044812,33.89168,8.751467,15.07328,6.848114,2.32692
3436,2014/11/19,1005,64.63227,3.527989,35.4362,8.523433,14.93569,6.936708,2.208958
3441,2014/11/20,1005,69.39015,3.967523,36.44433,9.990131,16.32181,7.303441,2.666352
3446,2014/11/21,1005,68.4196,4.240284,35.04781,10.78825,15.98713,7.264312,2.356125
3451,2014/11/22,1005,98.0973,5.380238,45.68462,14.25319,29.04539,11.13564,3.733862
3456,2014/11/23,1005,65.17601,3.947782,32.69166,10.80732,15.41403,7.100546,2.315217
3461,2014/11/24,1005,54.96023,3.349529,25.82684,9.825289,14.06508,6.899234,1.89349
3466,2014/11/25,1005,40.83795,2.267857,18.57125,8.635193,10.02017,5.589679,1.343479
3471,2014/11/26,1005,55.50431,3.098018,28.71559,8.515621,13.22092,6.398639,1.954156
3476,2014/11/27,1005,42.89384,2.868797,20.48995,8.381526,9.863655,5.203374,1.289914
3481,2014/11/28,1005,53.3379,2.776267,22.5505,11.09561,14.79926,7.344997,2.116267
3486,2014/11/29,1005,60.68929,3.270062,30.60756,10.57315,14.01904,7.207314,2.219483
3491,2014/11/30,1005,42.16012,2.218262,15.80492,10.65226,11.97551,6.698264,1.509172
3496,2014/12/1,1005,55.35469,2.535932,28.47311,9.365811,12.49462,6.085075,2.485212
3501,2014/12/2,1005,45.02619,2.572809,20.42962,7.144226,12.9603,5.945442,1.919237
3506,2014/12/3,1005,66.3098,3.627116,33.51551,10.41093,16.42952,8.014804,2.326727
3511,2014/12/4,1005,63.1955,2.968824,33.32335,9.426165,15.02423,8.989496,2.45293
3516,2014/12/5,1005,62.97469,3.542938,33.8504,8.173926,14.86527,6.877153,2.542158
3521,2014/12/6,1005,81.60552,4.659159,44.65375,9.763047,19.95183,8.989496,2.577737
3526,2014/12/7,1005,88.74647,4.798278,49.56688,10.91026,20.93432,9.389073,2.536735
3531,2014/12/8,1005,94.34473,4.610525,55.86649,11.10476,20.53143,9.759266,2.231526
3536,2014/12/9,1005,47.35739,2.543666,25.27937,7.050983,10.62579,6.020147,1.857582
3541,2014/12/10,1005,60.62769,3.468149,23.69689,13.42012,17.50276,9.166872,2.539772
3546,2014/12/11,1005,92.72807,4.00714,52.99308,14.27917,19.01997,10.95397,2.428714
3551,2014/12/12,1005,77.90753,3.733439,44.89236,9.910335,16.94193,8.276017,2.429462
3556,2014/12/13,1005,63.633,3.696197,33.8267,8.068867,15.37867,7.187399,2.662571
3561,2014/12/14,1005,88.73642,4.935284,46.86795,11.59169,22.23096,10.59276,3.110533
3566,2014/12/15,1005,95.13551,5.051406,52.96473,10.92268,23.3508,11.48875,2.845894
3571,2014/12/16,1005,64.17469,3.309344,36.43898,9.408521,12.32454,6.71437,2.693302
3576,2014/12/17,1005,43.61762,2.492796,18.01914,7.503321,12.61992,6.196224,2.982442
3581,2014/12/18,1005,77.10313,4.680894,42.56387,8.877627,18.21033,8.113722,2.770407
3586,2014/12/19,1005,93.20648,5.610369,47.73862,10.86526,25.45086,11.23742,3.541366
3591,2014/12/20,1005,84.52753,4.356733,48.61374,10.74374,18.80963,8.824727,2.003688
3596,2014/12/21,1005,76.3154,3.717509,43.13032,10.31858,16.84213,7.792868,2.306864
3601,2014/12/22,1005,59.63921,3.746427,30.46043,8.158674,14.279,6.688235,2.994684
3606,2014/12/23,1005,82.21398,4.954223,43.19334,11.2552,19.86979,9.004408,2.94143
3611,2014/12/24,1005,106.9388,5.942804,61.76123,10.45477,25.44946,10.37022,3.330538
3616,2014/12/25,1005,64.2226,3.325185,37.21795,8.394253,13.31693,7.135281,1.968278
3621,2014/12/26,1005,48.00568,2.726395,25.36289,7.20102,10.97034,5.881031,1.745032
3626,2014/12/27,1005,55.33816,3.307748,28.47913,9.074062,12.46328,6.253235,2.013942
3631,2014/12/28,1005,96.78674,5.22165,53.19074,12.13821,23.39591,10.63621,2.840228
3636,2014/12/29,1005,104.5273,5.806904,57.20276,13.03904,25.53937,10.78307,2.939223
3641,2014/12/30,1005,97.55517,6.001968,52.76374,11.08852,24.52853,10.71893,3.172413
3646,2014/12/31,1005,88.44403,4.087547,54.6448,9.964445,16.55024,8.430774,3.196998
3651,2015/1/1,1005,55.34976,2.807686,27.67114,8.976491,12.46837,5.960163,3.426071
3656,2015/1/2,1005,76.59148,4.488591,39.73993,10.42957,18.3303,8.831749,3.60309
3661,2015/1/3,1005,97.29157,5.582876,53.77681,12.09669,21.74956,11.65774,4.085632
3666,2015/1/4,1005,102.9586,6.294362,55.08564,13.08959,23.88796,11.6936,4.60105
3671,2015/1/5,1005,106.9048,5.818361,55.95908,14.59467,25.63008,11.33251,4.902608
3676,2015/1/6,1005,100.3771,4.461085,56.11193,14.60025,22.19713,11.83304,3.006706
